2020-10-23 15:39:57.325  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : Starting IotlApplication on liu with PID 14908 (E:\workplaceforidea\IOTL\target\classes started by Asus in E:\workplaceforidea\IOTL)
2020-10-23 15:39:57.331  INFO 14908 --- [main] com.wulianwang.iotl.IotlApplication      : No active profile set, falling back to default profiles: default
2020-10-23 15:39:59.243  INFO 14908 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8083 (http)
2020-10-23 15:39:59.250  INFO 14908 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2020-10-23 15:39:59.250  INFO 14908 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-10-23 15:39:59.732  INFO 14908 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2020-10-23 15:39:59.733  INFO 14908 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2297 ms
2020-10-23 15:45:31.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:32.023 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:33.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:34.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:35.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:36.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:37.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:38.023 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:39.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:40.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:41.112 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:42.053 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:43.109 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:44.327 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:45.020 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:46.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:47.042 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:48.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:49.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:50.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:51.039 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:52.020 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:53.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:54.017 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:55.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:56.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:57.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:58.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:45:59.067 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:00.018 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:01.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:02.069 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:03.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:04.025 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:05.019 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:06.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:07.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:08.017 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:09.024 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:10.009 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:11.029 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:12.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:13.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:14.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:15.020 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:16.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:17.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:18.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:19.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:20.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:21.039 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:22.284 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:23.241 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:24.040 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:25.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:26.070 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:27.029 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:28.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:29.021 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:30.021 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:31.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:32.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:33.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:34.027 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:35.022 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:36.019 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:37.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:38.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:39.083 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:40.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:41.028 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:42.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:43.015 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:44.016 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:45.019 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:46.050 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:47.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:48.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:49.013 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:50.011 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:51.349 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:52.048 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:53.014 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:54.051 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:55.023 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:56.021 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:57.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:58.026 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:46:59.023 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:00.012 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:01.046 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:02.007 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:03.010 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:04.045 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
2020-10-23 15:47:05.009 ERROR 14908 --- [scheduling-1] c.w.iotl.Controller.ScheduledTask        : 操作异常
